A3_B003132,[]
M6_B001559,[]
L21_B002074,[]
J5_B003113,[]
A19_1001000407,[]
J5_B003115,[]
B21_B003894,[]
A11_B001554,[]
F15_B002097,[]
G11_B003070,[]
B1_B000863,[]
G3_B003132,[]
K21_B002097,[]
N7_1001000411,[]
P17_B003522,[]
A13_B003103,[]
O6_B003191,[]
C16_1001000412,[]
E7_1001000412,[]
O22_B003771,[]
D9_B003080,[]
D20_B003112,[]
C5_B003070,[]
K6_B002572,[]
C4_B003115,[]
A9_B002572,[]
M14_B003097,[]
C21_B003771,[]
L14_B001010,[]
O21_B003529,[]
F11_B001474,[]
P11_B003119,[]
C5_B002571,[]
O22_B003518,[]
I15_B002097,[]
O11_B002077,[]
E6_1001000408,[]
P9_B003577,[]
H5_B003125,[]
K11_B003523,[]
K8_B001556,[]
L22_B003930,[]
J7_B003115,[]
E10_B001554,[]
A19_B003776,[]
H16_B000860,[]
F14_B002078,[]
I14_B002572,[]
M21_B003775,[]
K11_B001007,[]
E15_B002097,[]
O1_B003132,[]
E11_B001558,[]
H19_1001000339,[]
A3_B003528,[]
K17_B003518,[]
D16_B002097,[]
I22_B003126,[]
A4_B001464,[]
B15_B002074,[]
K21_B002572,[]
F22_B003894,[]
B8_B002572,[]
F3_B001474,[]
O9_B002090,[]
A14_B003129,[]
G22_B003577,[]
O11_B001475,[]
L15_B002073,[]
M8_B003523,[]
A17_B003103,[]
E11_1001000408,[]
P1_B001464,[]
I18_1001000408,[]
B22_B003776,[]
I20_B003518,[]
H12_B001557,[]
B16_B001557,[]
K8_B000575,[]
I16_1001000408,[]
L10_B003588,[]
P19_B003656,[]
H15_B003518,[]
N19_B003776,[]
K15_B003894,[]
B7_1001000407,[]
G3_B001558,[]
H16_B003647,[]
I11_B000420,[]
M22_B002073,[]
H15_B003920,[]
G4_B003187,[]
O5_1001000407,[]
G19_B001016,[]
O12_B003120,[]
M16_B002573,[]
O15_B003112,[]
L18_B003119,[]
B7_B003132,[]
G11_B000863,[]
B13_B003112,[]
A6_B003093,[]
I3_B003126,[]
E11_B003529,[]
E4_B001559,[]
J16_B003528,[]
L13_1001000407,[]
H10_B003119,[]
O20_B002079,[]
D19_B003588,[]
E7_1001000408,[]
M7_B001554,[]
M4_B003117,[]
B8_B003070,[]
P21_B000883,[]
L15_B003528,[]
M19_B003920,[]
N16_B003643,[]
L12_B003894,[]
K4_B000261,[]
L11_B001475,[]
P10_B000861,[]
P14_B002073,[]
K17_B003119,[]
B7_B001474,[]
O5_B001475,[]
O16_B001007,[]
K7_B003067,[]
B13_B001010,[]
H14_B003191,[]
D20_B000420,[]
F22_B002077,[]
N3_B003070,[]
D13_1001000412,[]
L18_B002073,[]
D20_B002074,[]
G22_B003126,[]
M3_B001559,[]
D16_B003191,[]
N19_B003119,[]
P18_B002572,[]
H8_B002573,[]
G12_B003116,[]
E3_B003126,[]
F17_B003654,[]
L6_B001545,[]
H8_B003518,[]
L9_B003518,[]
G13_1001000408,[]
K1_1001000409,[]
D10_B002573,[]
M4_1001000407,[]
M19_B002079,[]
L17_B003643,[]
A21_B001008,[]
J6_1001000407,[]
O2_B003125,[]
B22_B000420,[]
L1_B001551,[]
J10_1001000407,[]
A5_B003648,[]
O3_B002572,[]
O20_B003771,[]
P18_B001016,[]
L14_B001008,[]
E2_B003643,[]
F13_B001016,[]
P20_B001016,[]
L16_B002074,[]
J12_B001016,[]
F19_B003093,[]
C4_1001000302,[]
P17_B000419,[]
N2_B003129,[]
P3_B001559,[]
H21_B000420,[]
L17_B002097,[]
H9_B002572,[]
G7_B003113,[]
F11_B002572,[]
G22_1001000412,[]
J3_B002571,[]
F5_B003659,[]
B21_1001000412,[]
B18_1001000408,[]
L4_B001545,[]
I20_B002572,[]
F6_B003648,[]
I19_B003920,[]
B13_B003920,[]
H5_B003126,[]
H20_B003120,[]
J3_B003093,[]
L19_B003771,[]
N12_B003120,[]
H9_B000861,[]
M21_B003646,[]
L13_B003116,[]
K1_B001558,[]
M2_B001470,[]
A18_B003995,[]
E21_B003777,[]
G21_B003577,[]
P5_B001007,[]
M2_B003125,[]
M12_1001000408,[]
H18_B003067,[]
I11_1001000340,[]
L16_B003930,[]
P21_B001010,[]
L19_B002079,[]
F21_B002572,[]
L14_B003112,[]
A11_B003577,[]
F20_B003125,[]
P7_B001475,[]
O19_B001010,[]
A13_1001000412,[]
L12_B003777,[]
H16_1001000407,[]
G22_1001000408,[]
F7_B001543,[]
J13_1001000412,[]
E9_B001470,[]
O1_B003125,[]
J13_1001000408,[]
L20_B003643,[]
K13_B003119,[]
H8_B000861,[]
H19_B000422,[]
A17_B003771,[]
O13_B003920,[]
E16_B003529,[]
K19_B003771,[]
C1_B001007,[]
O2_B003067,[]
C16_B003126,[]
E13_B003588,[]
J22_B003527,[]
J9_B001007,[]
J17_B003112,[]
L14_B000422,[]
E22_B003894,[]
P8_1001000412,[]
E11_1001000314,[]
K16_B001551,[]
G8_B003080,[]
K12_1001000407,[]
A21_B003528,[]
F6_B003129,[]
G17_B003920,[]
L15_B002078,[]
L14_B002077,[]
E8_1001000407,[]
P12_1001000408,[]
F1_B001608,[]
F22_B003120,[]
G3_B001548,[]
P6_B003656,[]
C6_1001000408,[]
B13_B003894,[]
L4_1001000408,[]
N5_1001000412,[]
H8_B003648,[]
L3_B003125,[]
E12_B003920,[]
F21_B000901,[]
N16_B001010,[]
M17_B003097,[]
B18_B003777,[]
D17_B003529,[]
G12_B003527,[]
G1_B003642,[]
M7_B003119,[]
D13_B003093,[]
N5_B003070,[]
F3_B001558,[]
G2_B000861,[]
D20_1001000412,[]
K20_B003105,[]
D16_B002572,[]
H10_B001545,[]
K19_B003775,[]
I12_B003894,[]
B11_B003528,[]
A3_B003659,[]
P7_B003071,[]
N15_B003588,[]
J17_B002079,[]
I4_B003187,[]
E1_B001608,[]
I10_B003522,[]
E7_B001475,[]
B2_B001474,[]
B21_B003522,[]
A16_1001000412,[]
P8_B003115,[]
H11_B001554,[]
H12_1001000407,[]
M9_B003588,[]
P15_B002572,[]
G13_B003930,[]
B16_B002077,[]
N1_B001464,[]
P13_B003776,[]
F14_B003777,[]
N7_B003132,[]
D13_B002077,[]
N13_B001007,[]
A17_B002077,[]
A14_B002074,[]
A2_B001557,[]
N11_B003527,[]
F11_B002078,[]
N14_B003105,[]
I12_B003647,[]
C3_B003129,[]
K4_B003113,[]
C10_B003523,[]
G16_B003654,[]
D2_1001000302,[]
F5_B003132,[]
J13_B000420,[]
A8_B001558,[]
F2_B003658,[]
A12_B001010,[]
G22_B002078,[]
N15_B003658,[]
J9_1001000407,[]
H7_B003126,[]
K14_B003132,[]
B16_B003775,[]
G10_B001558,[]
D15_B003071,[]
D15_B003105,[]
A19_B003522,[]
P11_B000580,[]
C8_B003070,[]
A8_B003648,[]
M2_B002572,[]
P13_B003115,[]
F1_1001000408,[]
L5_1001000407,[]
A21_B003654,[]
M3_B002571,[]
I4_B001470,[]
K19_B003527,[]
H1_B003187,[]
K11_1001000407,[]
J1_B003656,[]
F15_B003522,[]
I21_B003777,[]
I9_B003113,[]
O16_B003105,[]
M11_B003125,[]
E22_B003646,[]
G6_B003129,[]
H8_B003126,[]
G21_B003518,[]
E3_B003187,[]
K9_B001558,[]
K4_1001000412,[]
P8_B003126,[]
E21_B000883,[]
J3_B003659,[]
J12_B003518,[]
H3_B003115,[]
I13_1001000412,[]
M12_B003771,[]
L19_B001008,[]
P1_B003129,[]
C8_B002573,[]
K8_B002571,[]
B2_B003648,[]
F12_1001000408,[]
E21_1001000412,[]
F6_B003126,[]
D15_B003125,[]
P6_B000281,[]
N10_1001000408,[]
G16_B002078,[]
G5_B001475,[]
M10_B003528,[]
B16_B002079,[]
E4_1001000408,[]
A13_B003120,[]
J2_B000883,[]
I9_B001545,[]
